name,price,engineSize,year,mileage,fuelType,priceToEngineSizeRatio,link
BMW Seria 6 F12/13,165400,4400,2012,115000,Benzyna,37591,otomoto.pl/oferta/bmw-seria-6-650-individual-night-vision-wyposazenie-specjalne-dla-krola-sprawdz-ID6BMkcX.html
Renault Scenic III,45000,1198,2013,63604,Benzyna,37563,otomoto.pl/oferta/renault-scenic-1-2-tce-salon-polska-1-wlasciciel-serwis-aso-skora-ID6BOr6D.html
BMW Seria 3 F30,75000,1997,2013,123000,Benzyna,37556,otomoto.pl/oferta/bmw-seria-3-f30-328i-xdrive-dobrze-wysposazone-ID6BrDZT.html
Toyota Auris II,60000,1598,2015,36134,Benzyna,37547,otomoto.pl/oferta/toyota-auris-1-6-valvematic-salon-polska-1-wlasciciel-serwis-aso-ID6BOx0j.html
SsangYong,59900,1597,2016,32000,Benzyna+LPG,37508,otomoto.pl/oferta/ssangyong-2016r-salon-pl-gwarancja-do-2022-fabryczne-lpg-navi-kamera-cofa-ID6BNyG6.html
Volkswagen Tiguan I,75000,2000,2016,22213,Benzyna,37500,otomoto.pl/oferta/volkswagen-tiguan-ID6BDbki.html
BMW Seria 5 F10,75000,2000,2010,140000,Diesel,37500,otomoto.pl/oferta/bmw-seria-5-bmw-520d-salon-polska-bezwypadkowy-ID6BFhMC.html
Audi Q5 8R,75000,2000,2013,196000,Benzyna,37500,otomoto.pl/oferta/audi-q5-ID6BEycD.html
Citroën C-Elysée,44960,1199,2018,1,Benzyna,37498,otomoto.pl/oferta/citroen-c-elyse-1-2-puretech-82km-more-life-czujniki-opcje-wyprzedaz-okazja-ID6BP95f.html
Mini Cooper S,74900,1998,2014,48000,Benzyna,37487,otomoto.pl/oferta/mini-cooper-s-cooper-s-salon-pl-serwis-aso-professional-mini-head-up-display-kamera-ID6BPjaL.html
Volvo XC 60 I,89900,2400,2013,66726,Diesel,37458,otomoto.pl/oferta/volvo-xc-60-2-4-d5-fv-23-sal-pl-maly-przebieg-serwisowany-ID6BMLzJ.html
Volkswagen Golf VII,73700,1968,2014,79500,Diesel,37449,otomoto.pl/oferta/volkswagen-golf-gtd-184-km-acc-i-dcc-79-tys-km-z-pewnych-rak-ID6A3TOz.html
Citroën C4 Cactus,44900,1199,2015,41022,Benzyna,37448,otomoto.pl/oferta/citroen-c4-cactus-c4-cactus-1-2-110-shine-kamera-felgi-17-czujniki-parkowania-ID6BPk1l.html
Nissan Qashqai II,59900,1600,2014,84000,Diesel,37438,otomoto.pl/oferta/nissan-qashqai-1-6dci-2014r-85-tyskm-full-wersja-tekna-plus-okazja-polecam-ID6BOGfi.html
Porsche Panamera,179900,4806,2013,72548,Benzyna,37432,otomoto.pl/oferta/porsche-panamera-gts-pdk-pasm-sport-chrono-gwarancja-approved-vat23-ID6zNDam.html
Volkswagen CC,52000,1390,2014,117156,Benzyna,37410,otomoto.pl/oferta/volkswagen-cc-1-4-tsi-salon-polska-navi-xenon-bi-xenon-klimatronic-ID6BNF3a.html
Volkswagen Passat B7,52000,1390,2014,37946,Benzyna,37410,otomoto.pl/oferta/volkswagen-passat-1-4-tsi-salon-polska-serwis-aso-klimatronic-parktronic-ID6BNE3W.html
Opel Mokka,59700,1598,2014,44669,Benzyna,37359,otomoto.pl/oferta/opel-mokka-1-6-ecoflex-salon-polska-1-wlasciciel-serwis-aso-skora-ID6BMDiB.html
Renault Clio IV,42900,1149,2017,16990,Benzyna,37337,otomoto.pl/oferta/renault-clio-clio-1-2-16v-limited-sal-pl-1-wl-fv23-ID6BOvha.html
Renault Clio IV,42900,1149,2017,11152,Benzyna,37337,otomoto.pl/oferta/renault-clio-clio-1-2-16v-limited-sal-pl-1-wl-fv23-ID6BOwVW.html
Volvo XC 70,89600,2400,2014,168351,Diesel,37333,otomoto.pl/oferta/volvo-xc-70-2-4-d4-summum-4x4-okazja-wyprzedaz-ID6BH9dy.html
Mercedes-Benz Klasa S W222,109100,2925,2016,158804,Diesel,37299,otomoto.pl/oferta/mercedes-benz-klasa-s-przejecie-leasingu-ID6BDFhe.html
Mercedes-Benz Klasa E W212,79900,2143,2014,180000,Diesel,37284,otomoto.pl/oferta/mercedes-benz-klasa-e-100-bezwypadkowy-auto-dla-wymagajacych-ID6BIqym.html
Dacia Duster,59400,1598,2019,1,Benzyna,37171,otomoto.pl/oferta/dacia-duster-1-6-sce-115km-prestige-fotele-przednie-podgrzewane-opcje-okazja-ID6BPiZw.html
Citroën C4 Cactus,44500,1199,2014,25043,Benzyna,37114,otomoto.pl/oferta/citroen-c4-cactus-1-2-puretech-salon-polska-1-wlasciciel-serwis-aso-navi-ID6BLqgL.html
Citroën C-Elysée,44500,1199,2018,2,Benzyna,37114,otomoto.pl/oferta/citroen-c-elyse-1-2-puretech-82-morelife-wyprzedaz-2018-ID6BPdkL.html
Opel Corsa E,44500,1200,2019,1,Benzyna,37083,otomoto.pl/oferta/opel-corsa-opel-corsa-1-2-70km-enjoy-od-dealera-opel-asko-ID6AVwPD.html
Mercedes-Benz Klasa E W212,66700,1799,2010,130000,Benzyna,37076,otomoto.pl/oferta/mercedes-benz-klasa-e-w212-coupe-2010r-salon-polska-serwis-aso-os-prywatna-do-negocjacji-ID6BOFtJ.html
Kia Venga,51900,1400,2018,8500,Benzyna,37071,otomoto.pl/oferta/kia-venga-1-4-benz-90km-m-smart-pl-salon-aso-rozne-kolory-ID6BqFIH.html
Hyundai I30 III,51900,1400,2017,4306,Benzyna,37071,otomoto.pl/oferta/hyundai-i30-classic-plus-2017r-dealer-i-wl-krajowy-fv23-gwarancja-producenta-ID6BL496.html
Opel Astra K,51900,1400,2016,39287,Benzyna,37071,otomoto.pl/oferta/opel-astra-v-1-4-turbo-salon-polska-ID6BOA1C.html
Audi A6 C7,109900,2967,2016,153000,Diesel,37041,otomoto.pl/oferta/audi-a6-s-line-quattro-272ps-skora-acc-headup-bixenony-ledy-ID6BOlQg.html
BMW Seria 5 F10,74000,1998,2015,93000,Diesel,37037,otomoto.pl/oferta/bmw-seria-5-pryw-bmw-520d-bezwypadkowy-fv23-aso-skora-1-wlasciciel-wawa-ID6BLF8j.html
BMW X3 F25,73900,1998,2011,164124,Diesel,36987,otomoto.pl/oferta/bmw-x3-m-2012r-salon-polska-iwlasciciel-automat-skory-bogata-wersja-gwarancja-ID6Br6pL.html
Ford Kuga II,73900,2000,2015,140561,Diesel,36950,otomoto.pl/oferta/ford-kuga-titanium-2015r-2-0-tdci-150km-4wd-fv23-ID6BNz6n.html
Škoda Superb II,73900,2000,2014,85000,Diesel,36950,otomoto.pl/oferta/skoda-superb-2-0tdi-170km-dsg-climatronic-navi-salonp-gwarancja-fvat23-leasing-ID6zxSMG.html
Fiat 500L,51699,1400,2017,7105,Benzyna,36928,otomoto.pl/oferta/fiat-500l-fz8845j-jak-nowy-ID6BOEzr.html
Ford S-Max I,58900,1596,2014,128000,Benzyna,36905,otomoto.pl/oferta/ford-s-max-1-6-benzyna-160km-salon-polska-1wl-bezwypadkowy-fa23-1rej-2015r-ID6BPjfx.html
Opel Astra K,51624,1399,2017,33502,Benzyna,36901,otomoto.pl/oferta/opel-astra-1-4-t-enjoy-salon-polska-1-wlasciciel-serwis-aso-ID6BNclF.html
Volkswagen Golf VII,58900,1598,2017,45000,Diesel,36859,otomoto.pl/oferta/volkswagen-golf-1-6tdi-90km-1wlasciciel-salonpl-serwis-gwarancja-bezwypadek-vat23-ID6BP2p0.html
Jeep Cherokee V,73700,2000,2014,140500,Diesel,36850,otomoto.pl/oferta/jeep-cherokee-salon-pl-i-wlasciciel-vat-23-ID6BOtUc.html
Kia Ceed II,58900,1600,2017,38000,Diesel,36813,otomoto.pl/oferta/kia-ceed-salon-polska-1-6crdi-klimatronic-mdfa-gwarancja-ID6yWCrB.html
Renault Espace V,58900,1600,2015,167000,Diesel,36813,otomoto.pl/oferta/renault-espace-pelna-faktura-vat-23-led-pure-vision-panorama-pelen-chrom-ID6BPhNm.html
Nissan Pulsar,44000,1197,2015,42204,Benzyna,36759,otomoto.pl/oferta/nissan-pulsar-1-2-dig-t-salon-polska-1-wlasciciel-serwis-aso-ID6BMrCW.html
Mercedes-Benz Citan,55100,1500,2016,27000,Diesel,36733,otomoto.pl/oferta/mercedes-benz-citan-111-cdi-tourer-salon-pl-110-km-27000-tys-km-cesja-leasingu-gwarancja-ID6BKzuP.html
Lexus GS IV,126900,3456,2013,153420,Benzyna,36719,otomoto.pl/oferta/lexus-gs-350-awd-f-sport-1wl-bezwypadkowy-serwis-aso-salon-polska-vat23-ID6BvQTd.html
Infiniti QX70,109900,2993,2014,104000,Diesel,36719,otomoto.pl/oferta/infiniti-qx70-ID6BLT72.html
Infiniti QX70,109900,2993,2014,104000,Diesel,36719,otomoto.pl/oferta/infiniti-qx70-ID6BMaea.html
Kia Ceed II,58700,1600,2017,23524,Diesel,36688,otomoto.pl/oferta/kia-ceed-kia-ceed-1-6-crdi-110km-6mt-navi-klimatronic-alufelgi-fvat-ID6BNwzd.html
Opel Corsa E,49999,1364,2018,21589,Benzyna,36656,otomoto.pl/oferta/opel-corsa-1-4-90km-enjoy-automat-salonpl-aso-fv23-ID6BGXQ2.html
Audi A3 8V,65900,1798,2016,49000,Benzyna,36652,otomoto.pl/oferta/audi-a3-2016-1-8-180km-sline-kola-19-carbon-ID6Bvc0L.html
Audi A7 C7,109900,3000,2012,175000,Diesel,36633,otomoto.pl/oferta/audi-a7-sline-313km-fv23-mega-opcja-ID6BHIyg.html
Peugeot 208,54900,1499,2019,5,Diesel,36624,otomoto.pl/oferta/peugeot-208-jedyny-w-polsce-od-reki-van-pelen-odpis-vat-diesel-100-km-ID6BOue2.html
Mercedes-Benz Klasa C W205,72900,1991,2016,28000,Benzyna,36615,otomoto.pl/oferta/mercedes-benz-klasa-c-w205-c300-coupe-ID6BHacf.html
Toyota Auris II,58500,1598,2018,5100,Benzyna,36608,otomoto.pl/oferta/toyota-auris-1-6-active-salon-toyota-carter-ID6BPhn3.html
Audi Q3,71999,1968,2013,98500,Diesel,36585,otomoto.pl/oferta/audi-q3-audi-q3-pierwszy-wlasciciel-salon-polska-4x4-kola-letnie-i-zimowe-ID6BPceV.html
BMW Seria 3 F30,72900,1995,2015,128000,Diesel,36541,otomoto.pl/oferta/bmw-seria-3-automatsportdvdtouchpadskory-full-oryginal-ID6A7aWN.html
Škoda Octavia III,71900,1968,2015,122000,Diesel,36535,otomoto.pl/oferta/skoda-octavia-vrs-184km-panorama-led-navi-i-wl-serwis-aso-2-kpl-kol-alufelgi-ID6BPiQD.html
Škoda Octavia III,71900,1968,2016,44572,Diesel,36535,otomoto.pl/oferta/skoda-octavia-ambition-2-0-tdi-150km-salon-pl-i-wl-bezwypadkowy-gwarancja-ID6BBOcf.html
Audi A6 C7,73000,2000,2015,137000,Diesel,36500,otomoto.pl/oferta/audi-a6-fv-23-lift-2015r-ID6BHETj.html
Mazda 6 III,79900,2191,2015,79500,Diesel,36467,otomoto.pl/oferta/mazda-6-mazda-6-model-2016-kombi-2-2-diesel-4x4-awd-150ps-ID6BxtYH.html
Hyundai ix35,58000,1591,2012,28067,Benzyna,36455,otomoto.pl/oferta/hyundai-ix35-1-6-gdi-salon-polska-1-wlasciciel-serwis-aso-ID6BOvx1.html
Dacia Duster,58200,1598,2019,1,Benzyna,36421,otomoto.pl/oferta/dacia-duster-1-6-sce-115km-comfort-pakiet-look-opcje-super-oferta-ID6BOCyP.html
Dacia Duster,58200,1598,2019,1,Benzyna,36421,otomoto.pl/oferta/dacia-duster-1-6-sce-115km-comfort-pakiet-look-opcje-mega-okazja-ID6BPhq4.html
BMW Seria 5 F10,109000,2993,2012,217000,Diesel,36418,otomoto.pl/oferta/bmw-seria-5-xdrive-m-pakiet-m5-m-performance-20-doinwestowana-ID6BIvX1.html
Kia Venga,58226,1600,2019,4,Benzyna,36391,otomoto.pl/oferta/kia-venga-1-6-125-km-wersja-m-ID6BMGEg.html
Kia Venga,58226,1600,2019,4,Benzyna,36391,otomoto.pl/oferta/kia-venga-1-6-125-km-wersja-m-ID6BMGEo.html
Kia Ceed II,58200,1600,2017,28251,Diesel,36375,otomoto.pl/oferta/kia-ceed-1-6-crdi-136-km-m-bws-fvat-salon-serwis-polska-ID6BHFu3.html
Kia Ceed II,58200,1600,2017,35274,Diesel,36375,otomoto.pl/oferta/kia-ceed-sw-1-6-crdi-136km-m-salon-serwis-fvat-ID6BNwbn.html
Kia Ceed II,58200,1600,2017,28251,Diesel,36375,otomoto.pl/oferta/kia-ceed-1-6-crdi-136-km-m-bws-fvat-salon-serwis-polska-ID6BNwgt.html
Audi A7 C7,109000,3000,2012,94000,Diesel,36333,otomoto.pl/oferta/audi-a7-2x-s-line-94000km-stan-salonowy-bose-kamera-kalisz-wlkp-ID6BOgGt.html
BMW Seria 5 F10,72500,1997,2014,104000,Benzyna,36304,otomoto.pl/oferta/bmw-seria-5-lift-pl-menu-nawigacja-528i-245km-szyberdach-gwarancja-ID6ACT26.html
Dacia Duster,58000,1598,2018,9521,Benzyna,36295,otomoto.pl/oferta/dacia-duster-1-6-sce-salon-polska-1-wlasciciel-serwis-aso-navi-ID6BN5n1.html
Fiat Tipo II,49650,1368,2018,1,Benzyna,36294,otomoto.pl/oferta/fiat-tipo-1-4-16v-95km-pop-kolo-czujniki-wyprzedaz-rabat-ID6BPhqF.html
Dacia Duster,57900,1598,2019,10,Benzyna,36233,otomoto.pl/oferta/dacia-duster-comfort-1-6-115-km-nawigacja-kamera-rocznik-2019-ID6BHFF1.html
Opel Astra K,57900,1600,2017,29850,Diesel,36188,otomoto.pl/oferta/opel-astra-enjoy-2017r-krajowy-i-wlasciciel-fv23-ID6BP9wk.html
Volkswagen Polo V,36100,999,2016,33972,Benzyna,36136,otomoto.pl/oferta/volkswagen-polo-1-0-salon-polska-1-wlasciciel-klima-ID6BOvy5.html
Mercedes-Benz Klasa E W212,65000,1800,2011,104000,Benzyna,36111,otomoto.pl/oferta/mercedes-benz-klasa-e-mercedes-w212-e200-cgi-avantgarde-od-prywatnego-wlasciciela-ID6BP9Gf.html
Toyota Corolla Seria,57700,1598,2017,10000,Benzyna,36108,otomoto.pl/oferta/toyota-corolla-salon-pl-gwarancja-jak-nowy-f-ra-23-uproszczony-leasing-od-1-wplaty-ID6BIu09.html
BMW Seria 5 F10,71950,1995,2011,70416,Diesel,36065,otomoto.pl/oferta/bmw-seria-5-polski-salon-m-pakiet-niski-przebieg-wzorowy-stan-ID6BOFw3.html
Ford EDGE,126000,3496,2017,19000,Benzyna,36041,otomoto.pl/oferta/ford-edge-film-video-3-5v6-full-wypas-nowka-wolnossacy-ID6BsXOT.html
Volkswagen up!,36000,999,2017,7666,Benzyna,36036,otomoto.pl/oferta/volkswagen-up-1-0-mpi-salon-polska-1-wlasciciel-serwis-aso-klima-ID6BNF59.html
BMW Seria 5 F10,72000,2000,2016,143000,Diesel,36000,otomoto.pl/oferta/bmw-seria-5-krajowy-bezwypadkowy-salon-polska-fv23-ID6BLFHu.html
Hyundai i40,61199,1700,2015,128278,Diesel,35999,otomoto.pl/oferta/hyundai-i40-hyundai-i40-1-7-crdi-business-dct-wx84489-ID6BJxXv.html
Volkswagen Golf VII,57499,1598,2017,53500,Diesel,35982,otomoto.pl/oferta/volkswagen-golf-fl-variant-1-6-tdi-bmt-trendline-buisness-salon-polska-gwarancja-ID6BP4Ip.html
Dacia Duster,57500,1598,2019,10,Benzyna,35982,otomoto.pl/oferta/dacia-duster-1-6-sce-115-km-od-reki-pakiet-look-ID6BHGVu.html
Ford Mondeo Mk5,53900,1498,2015,130000,Benzyna,35981,otomoto.pl/oferta/ford-mondeo-benzyna-ecoboost-160-km-z-polskiego-salonu-po-przegladzie-ID6BKJrN.html
Ford Focus Mk3,53900,1498,2016,64800,Benzyna,35981,otomoto.pl/oferta/ford-focus-salon-polska-i-wlasciciel-ID6BPhlz.html
Ford Focus Mk3,53900,1499,2017,7000,Diesel,35957,otomoto.pl/oferta/ford-focus-1-5-tdci-kombi-bardzo-oszczedny-bardzo-maly-przebieg-120km-ID6BNL0y.html
BMW Seria 2,71900,2000,2016,147432,Diesel,35950,otomoto.pl/oferta/bmw-seria-2-220d-190km-xdrive-luxury-harman-full-led-duza-navi-skora-kamera-arkos-ID6BIm9a.html
Seat Toledo IV,42986,1200,2017,35000,Benzyna,35822,otomoto.pl/oferta/seat-toledo-reference-comfort-f-a-vat-gwarancja-fabryczna-ID6BuqHb.html
Opel Corsa E,43999,1229,2019,6,Benzyna,35801,otomoto.pl/oferta/opel-corsa-enjoy-1-2-70km-5dr-polecam-dealer-opel-asko-ID6AEyK1.html
Volkswagen Touran II,42900,1200,2012,54416,Benzyna,35750,otomoto.pl/oferta/volkswagen-touran-trendline-2012r-1-2-tsi-105km-salonpl-aso-ID6BKXfQ.html
Fiat 500L,49999,1400,2014,12999,Benzyna,35714,otomoto.pl/oferta/fiat-500l-trekking-162km-abarth-automat-jak-z-salonu-kamera-maly-przebieg-aux-ID6z1gQt.html
Peugeot 508,57000,1598,2014,39649,Benzyna,35670,otomoto.pl/oferta/peugeot-508-1-6-thp-salon-polska-serwis-aso-navi-klimatronic-ID6BOMe3.html
Škoda Octavia III,64000,1798,2015,75493,Benzyna,35595,otomoto.pl/oferta/skoda-octavia-1-8tsi-180km-l-k-1wlasciciel-salon-pl-serwis-aso-fv23-ID6BPcW1.html
Nissan Qashqai II,56900,1600,2015,77000,Benzyna,35563,otomoto.pl/oferta/nissan-qashqai-salon-pl-gwarancja-1-6-dig-163-1-wl-acenta-ID6BPf3Z.html
Volkswagen CC,69900,1968,2014,125157,Diesel,35518,otomoto.pl/oferta/volkswagen-cc-2-0tdi-140km-dsg-highline-salon-polska-dealer-volkswagena-ID6BHLAW.html
Audi A4 B8,69900,1968,2014,173000,Diesel,35518,otomoto.pl/oferta/audi-a4-quattro-s-line-panorama-bang-olufsen-led-xenon-lift-max-190ps-ultra-ID6BPa99.html
Nissan Pulsar,42500,1197,2015,57969,Benzyna,35505,otomoto.pl/oferta/nissan-pulsar-1-2-dig-t-salon-polska-klimatronic-tempomat-ID6BLElh.html
Mercedes-Benz Klasa C W204,63900,1800,2014,119000,Benzyna,35500,otomoto.pl/oferta/mercedes-benz-klasa-c-ID6A2rcF.html
Audi A6 C7,70990,2000,2014,230000,Benzyna,35495,otomoto.pl/oferta/audi-a6-audi-a6-kombi-2-0-tfsi-ID6Az0wh.html
Renault Clio IV,31900,900,2014,70000,Benzyna,35444,otomoto.pl/oferta/renault-clio-0-9-tce-turbo-navi-klimatronik-chrom-bezwypadek-super-ID6BOFLF.html
Mercedes-Benz Klasa C W204,220000,6208,2012,53000,Benzyna,35438,otomoto.pl/oferta/mercedes-benz-klasa-c-c63coupeamglift-53-000kmdesignoblack-red-od-tokyoclassiccar-ID6BKBEG.html
Porsche Cayenne II,170000,4800,2013,170000,Benzyna,35417,otomoto.pl/oferta/porsche-cayenne-porsche-cayenne-gts-4-8-ID6Bu6R8.html
Volvo V60,69700,1969,2016,142000,Diesel,35399,otomoto.pl/oferta/volvo-v60-2016r-2-0d-150km-full-bixenon-led-navi-blis-100-bezwyp-fv23-stan-salon-ID6BH0Lb.html
Toyota Aygo II,35300,998,2015,16930,Benzyna,35371,otomoto.pl/oferta/toyota-aygo-1-0-salon-polska-serwis-aso-navi-klima-parktronic-ID6BNF3n.html
BMW Seria 2,52900,1496,2016,152000,Diesel,35361,otomoto.pl/oferta/bmw-seria-2-automat-216d-panorama-duza-navi-bezwypadkowy-oplacony-w-pl-ID6BMr3a.html
Toyota Corolla Seria,46900,1329,2016,60851,Benzyna,35290,otomoto.pl/oferta/toyota-corolla-toyota-corolla-1-33-dual-vvt-i-99-km-active-ID6BPeFb.html
Volkswagen Passat B8,69900,1986,2016,123000,Diesel,35196,otomoto.pl/oferta/volkswagen-passat-comfortline-2016r-2-0-tdi-150km-navi-kamera-pdc-faktura-vat23-ID6BKXjJ.html
Kia Sportage IV,55900,1591,2016,62000,Benzyna,35135,otomoto.pl/oferta/kia-sportage-kia-sportage-1-6-132km-led-parktronik-salon-polska-gwarancja-fv23-ID6BDbh1.html
Ford Focus Mk3,35000,998,2013,96093,Benzyna,35070,otomoto.pl/oferta/ford-focus-1-0-ecoboost-trend-1-wlasciciel-klimatronic-tempomat-ID6BOGqG.html
Ford Mondeo Mk5,69999,1997,2015,143000,Diesel,35052,otomoto.pl/oferta/ford-mondeo-titanium-2-komplety-kol-full-led-navi-bezwypadek-gwarancja-ID6BOFU3.html
BMW Seria 3 F30,69900,1995,2016,150725,Diesel,35038,otomoto.pl/oferta/bmw-seria-3-320d-190km-2016-aut-skora-8xalu-ledy-adaptacyjne-navi-el-klapa-ID6BvbMV.html
Mazda CX-3,69999,1998,2016,12343,Benzyna,35035,otomoto.pl/oferta/mazda-cx-3-dwa-komplety-kol-gwarancja-producenta-08-2019-bezwypadek-jak-nowa-ID6Bq9Uy.html
Volkswagen Tiguan I,69500,1984,2016,5724,Benzyna,35030,otomoto.pl/oferta/volkswagen-tiguan-i-2016r-stan-idealny-ID6BrbOu.html
Volkswagen Tiguan II,70000,2000,2017,19545,Benzyna,35000,otomoto.pl/oferta/volkswagen-tiguan-piekny-tiguan-leasing-cesja-ID6BNR8h.html
Infiniti QX70,105000,3000,2013,85000,Diesel,35000,otomoto.pl/oferta/infiniti-qx70-pierwsza-rejestracja-02-2014-ID6BNQMb.html
Volkswagen Passat B8,69986,2000,2015,143500,Diesel,34993,otomoto.pl/oferta/volkswagen-passat-highline-dsg-navi-ergonomiczne-fotele-f-a-vat-12-m-cy-gwarancji-ID6BEEPu.html
BMW X3 F25,69900,1998,2012,198230,Diesel,34985,otomoto.pl/oferta/bmw-x3-2-0-d-184-km-xdrive-automat-aj-motors-volkswagen-torun-ID6BKztz.html
Volvo XC 60 I,69900,1998,2014,178000,Diesel,34985,otomoto.pl/oferta/volvo-xc-60-perfekcyjny-stan-d4-180-km-ID6BPjWs.html
Toyota Avensis III,62900,1798,2016,72762,Benzyna,34983,otomoto.pl/oferta/toyota-avensis-147km-active-safety-cvt-f-23-salonpl-bonkowscy-ID6BJTje.html
Fiat Tipo II,55900,1598,2018,1,Benzyna,34981,otomoto.pl/oferta/fiat-tipo-hb-1-6-e-torq-16v-110-km-wersja-pop-wyprzedaz-rocznika-2017-ID6BIueS.html
Audi A7 C7,104900,3000,2013,132000,Benzyna,34967,otomoto.pl/oferta/audi-a7-3-0-tfsi-s-line-max-wyposazenie-ID6BEAiM.html
Ford S-Max II,69900,2000,2015,113168,Diesel,34950,otomoto.pl/oferta/ford-s-max-trend-2015r-dealer-i-wl-fv23-ochrona-kosztow-napraw-ID6BL3fo.html
Citroën C4 Grand Picasso II,69900,2000,2017,159800,Diesel,34950,otomoto.pl/oferta/citroen-c4-grand-picasso-2-0-spacetourer-150-ps-led-navi-bezwypadkowy-ID6zEPGL.html
Mazda CX-5,69900,2000,2012,162000,Benzyna,34950,otomoto.pl/oferta/mazda-cx-5-2-0b-160km-4x4-navi-kamera-climatronic-automat-fakt-vat23-leasing-ID6zIcqd.html
Honda CR-V IV,55900,1600,2014,150000,Diesel,34938,otomoto.pl/oferta/honda-cr-v-bezwypadkowa-1-6diesel-oplacona-ID6B8dIN.html
Škoda Octavia III,62800,1798,2015,112500,Benzyna,34928,otomoto.pl/oferta/skoda-octavia-mocny-silnik-bardzo-bogate-wyposazenie-ID6BPcMt.html
Volkswagen up!,34900,1000,2019,5,Benzyna,34900,otomoto.pl/oferta/volkswagen-up-move-up-van-1-0-60-km-homologacja-ciezarowa-wyprzedaz-rocznika-w-aso-ID6zs9GD.html
Opel Mokka,55700,1598,2015,34132,Benzyna,34856,otomoto.pl/oferta/opel-mokka-1-6-ecoflex-salon-polska-1-wlasciciel-serwis-aso-klima-ID6BMDig.html
Škoda Citigo,34850,1000,2018,5142,Benzyna,34850,otomoto.pl/oferta/skoda-citigo-1-0mpi-60km-salon-pl-bezwyp-grzane-siedz-pakiet-basic-gwar-4-lata-ID6BM7SN.html
Kia Stinger,115000,3300,2019,5100,Benzyna,34848,otomoto.pl/oferta/kia-stinger-3-3-370km-gt-2-awd-2019-ID6BPcOg.html
BMW Seria 3 F30,69500,1995,2017,5026,Diesel,34837,otomoto.pl/oferta/bmw-seria-3-posiadam-do-sprzedania-sliczne-bmw-3-f30-kolor-czrny-przebieg-5026-ID6BPk5j.html
Opel Corsa E,48699,1398,2018,1,Benzyna+LPG,34835,otomoto.pl/oferta/opel-corsa-1-490km-enjoy-instalacja-gazowalpg-radio-super-okazja-rabat-ID6BPfj1.html
Mercedes-Benz Klasa S W221,104000,2987,2011,178000,Diesel,34818,otomoto.pl/oferta/mercedes-benz-klasa-s-mercedes-benz-klasa-s-w221-s-350-bluetec-3-0-cdi-258-km-2011-r-ID6BqwXn.html
Dacia Sandero II,50850,1461,2018,1,Diesel,34805,otomoto.pl/oferta/dacia-sandero-1-5-dci-90km-laureate-regulator-predkosci-opcje-okazja-ID6BOkUk.html
Fiat 500,48700,1400,2016,10500,Benzyna,34786,otomoto.pl/oferta/fiat-500-sport-black-edition-101km-panorama-automat-beatsaudiosystem-parktroni-ID6zfUNP.html
Fiat Ducato III,79900,2300,2016,41000,Diesel,34739,otomoto.pl/oferta/fiat-ducato-fiat-ducato-maxi-l4h2-2-3mj-180-km-pierwszy-wlasciciel-ID6BK2Z6.html
Ford Focus Mk3,34600,998,2014,74000,Benzyna,34669,otomoto.pl/oferta/ford-focus-1-0-ecoboost-125ps-bogata-wersja-ID6BOnSf.html
Dacia Duster,55400,1598,2019,1,Benzyna,34668,otomoto.pl/oferta/dacia-duster-1-6-sce-115km-comfort-system-wspomagania-parkowania-tylem-opcje-ID6BPgT2.html
Hyundai i40,58900,1700,2015,181000,Diesel,34647,otomoto.pl/oferta/hyundai-i40-ledy-lift-bixenon-dvd-skory-panorama-dach-navi-bialy-ID6BOmWJ.html
Honda Jazz IV,45000,1300,2018,15000,Benzyna,34615,otomoto.pl/oferta/honda-jazz-comfort-2018rmaj-jak-nowy-okazja-ID6BJDcE.html
BMW 3GT,68999,1995,2014,186000,Diesel,34586,otomoto.pl/oferta/bmw-3gt-320d-manual-sportline-m-pakiet-skora-xenon-bezwypadek-gwarancja-ID6Bruew.html
Fiat Tipo II,47300,1368,2018,1,Benzyna,34576,otomoto.pl/oferta/fiat-tipo-1-4-16v-95km-tipo-lpg-super-okazja-do-natychmiastowego-wyjazdu-ID6BPiob.html
BMW Seria 3 F30,69000,1997,2012,150426,Benzyna,34552,otomoto.pl/oferta/bmw-seria-3-bmw-328i-245km-m-pakiet-shadowline-18-headup-ID6BJgqy.html
BMW Seria 3 F30,68900,1997,2012,171000,Benzyna,34502,otomoto.pl/oferta/bmw-seria-3-bmw-f30-328i-245km-2012r-polski-salon-gwarancja-dilerska-ID6BOFkQ.html
BMW Seria 3 F30,68900,1997,2014,195000,Diesel,34502,otomoto.pl/oferta/bmw-seria-3-f30-luxury-ID6BNLpD.html
Volvo XC 60 I,68900,2000,2014,170000,Diesel,34450,otomoto.pl/oferta/volvo-xc-60-lift-ledy-xenon-nawigacja-manual-fotele-elektryczne-181ps-gwarancja-ID6BKz5H.html
Ford Focus Mk3,68757,1998,2016,8763,Benzyna,34413,otomoto.pl/oferta/ford-focus-ford-focus-st-wersja-europa-jak-nowy-9tys-km-ID6BsvQf.html
Kia Ceed II,55059,1600,2016,57000,Benzyna,34412,otomoto.pl/oferta/kia-ceed-automat-kamera-cofania-navigacja-leasing-odstepne-1189-43-ID6BMm6R.html
Renault Clio IV,30900,898,2016,59920,Benzyna,34410,otomoto.pl/oferta/renault-clio-0-9tce-90km-life-1wlasciciel-salon-pl-aso-fv23-ID6BPeHw.html
